Fire_Date,Fire_Time,Source_Type,Lat,Lon,State,District,Circle,Division,Range,Block,Beat,Compartment_No
2026-02-08,13:59:52,SNPP,22.70892,76.74298,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,SONKHEDI BEAT,276
2026-02-08,13:59:52,SNPP,22.71159,76.7995,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,MATHANI BEAT,284
2026-02-08,13:59:52,SNPP,22.71624,76.74613,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,KANNOD BEAT,278
2026-02-08,13:59:52,SNPP,22.71624,76.74613,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,SONKHEDI BEAT,276
2026-02-08,13:59:52,SNPP,22.71763,76.74574,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,KANNOD BEAT,278
2026-02-08,13:59:52,SNPP,22.71763,76.74574,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,SONKHEDI BEAT,276
2026-02-08,13:59:52,SNPP,22.7346,76.79636,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KANNOD RANGE,KANNOD RANGE BLOCK,MATHANI BEAT,272
2026-02-08,13:59:52,SNPP,22.82463,76.88184,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KHEONI RANGE,KHEONI RANGE BLOCK,CHIKALPAT BEAT,199
2026-02-08,13:59:52,SNPP,22.82463,76.88184,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KHEONI RANGE,KHEONI RANGE BLOCK,KALIBAI BEAT,200
2026-02-08,13:59:52,SNPP,22.82532,76.76652,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,163
2026-02-08,13:59:52,SNPP,22.82532,76.76652,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,164
2026-02-08,13:59:52,SNPP,22.8275,76.76629,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,163
2026-02-08,13:59:52,SNPP,22.8275,76.76629,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,164
2026-02-08,13:59:52,SNPP,22.82945,76.76599,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,163
2026-02-08,13:59:52,SNPP,22.82945,76.76599,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,164
2026-02-08,13:59:52,SNPP,22.8313,76.78214,MADHYA PRADESH,DEWAS,UJJAIN CIRCLE,DEWAS DIVISION,KHEONI RANGE,KHEONI RANGE BLOCK,BHILAI BEAT,184
2026-02-08,13:59:52,SNPP,22.83312,76.76147,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,ROLAGAOW BEAT,163
2026-02-08,13:59:52,SNPP,22.83312,76.76147,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ASHTA RANGE,ASHTA RANGE BLOCK,SINGARCHORI BEAT,162
2026-02-08,13:59:52,SNPP,22.867,77.34931,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,REHTI RANGE,REHTI RANGE BLOCK,CHATARKOTA BEAT,488
2026-02-08,13:59:52,SNPP,22.87129,77.34875,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,REHTI RANGE,REHTI RANGE BLOCK,CHATARKOTA BEAT,488
2026-02-08,13:59:52,SNPP,22.87129,77.34875,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,REHTI RANGE,REHTI RANGE BLOCK,CHATARKOTA BEAT,489
2026-02-08,13:59:52,SNPP,22.8885,77.17261,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,DHAIKHEDA BEAT,252
2026-02-08,13:59:52,SNPP,22.8885,77.17261,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,DHAIKHEDA BEAT,253
2026-02-08,13:59:52,SNPP,22.8885,77.17261,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,LADKUI RANGE,LADKUI RANGE BLOCK,NAVALGAOW BEAT,449
2026-02-08,13:59:52,SNPP,22.88859,77.02309,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,DUNDALAWA BEAT,238
2026-02-08,13:59:52,SNPP,22.89698,77.02193,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,BALUPAT W  BEAT,233
2026-02-08,13:59:52,SNPP,22.89698,77.02193,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,DUNDALAWA BEAT,239
2026-02-08,13:59:52,SNPP,22.90214,77.02971,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,BALUPAT W  BEAT,232
2026-02-08,13:59:52,SNPP,22.90214,77.02971,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,BALUPAT W  BEAT,233
2026-02-08,13:59:52,SNPP,22.90262,77.03389,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,BALUPAT W  BEAT,232
2026-02-08,13:59:52,SNPP,22.91863,77.0614,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,ICCHAWAR RANGE,ICCHAWAR RANGE BLOCK,JAMALI BEAT,225
2026-02-08,13:59:52,SNPP,22.99621,74.35197,GUJARAT,DAHOD,VADODARA CIRCLE,BARIA FOREST DIVISION,ZALOD RANGE,CHHAYAN BLOCK,CHHAYANA N&S BEAT,
2026-02-08,13:59:52,SNPP,23.0101,77.34155,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,VEERPURA RANGE,VEERPURA RANGE BLOCK,SEVANIYA PARIHAR BEAT,86
2026-02-08,13:59:52,SNPP,23.012,77.8816,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,NORTH DANTKHO BEAT,459
2026-02-08,13:59:52,SNPP,23.012,77.8816,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,WEST DANTKHO BEAT,473
2026-02-08,13:59:52,SNPP,23.012,77.8816,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,WEST DANTKHO BEAT,475
2026-02-08,13:59:52,SNPP,23.01341,77.33221,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,VEERPURA RANGE,VEERPURA RANGE BLOCK,SEVANIYA PARIHAR BEAT,84
2026-02-08,13:59:52,SNPP,23.01341,77.33221,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,VEERPURA RANGE,VEERPURA RANGE BLOCK,SEVANIYA PARIHAR BEAT,86
2026-02-08,13:59:52,SNPP,23.0139,77.33658,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,VEERPURA RANGE,VEERPURA RANGE BLOCK,SEVANIYA PARIHAR BEAT,85
2026-02-08,13:59:52,SNPP,23.0139,77.33658,MADHYA PRADESH,SEHORE,BHOPAL CIRCLE,SEHORE DIVISION,VEERPURA RANGE,VEERPURA RANGE BLOCK,SEVANIYA PARIHAR BEAT,86
2026-02-08,13:59:52,SNPP,23.01696,77.88567,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,NORTH DANTKHO BEAT,459
2026-02-08,13:59:52,SNPP,23.02138,77.88492,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,NORTH DANTKHO BEAT,459
2026-02-08,13:59:52,SNPP,23.03753,68.86878,GUJARAT,KACHCHH,KACHCHH CIRCLE,KACHCHH WEST FOREST DIVISION,NALIYA SOUTH RANGE,SUTHARI BLOCK,SUTHARI BEAT,
2026-02-08,13:59:52,SNPP,23.04641,77.86709,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,LULKA BEAT,454
2026-02-08,13:59:52,SNPP,23.04993,77.86961,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,LULKA BEAT,454
2026-02-08,13:59:52,SNPP,23.04993,77.86961,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,BINEKA RANGE,BINEKA RANGE BLOCK,MAGARDHA BEAT,453
2026-02-08,13:59:52,SNPP,23.15992,78.69956,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,DEORI RANGE,DEORI RANGE BLOCK,GORAKHPUR B BEAT,681
2026-02-08,13:59:52,SNPP,23.16722,77.83095,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,CHIKLOD RANGE,CHIKLOD RANGE BLOCK,MAHOLI BEAT,798
2026-02-08,13:59:52,SNPP,23.16722,77.83095,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN EAST RANGE,RAISEN EAST RANGE BLOCK,NAYAPURA BEAT,366
2026-02-08,13:59:52,SNPP,23.16967,77.82693,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,CHIKLOD RANGE,CHIKLOD RANGE BLOCK,MAHOLI BEAT,798
2026-02-08,13:59:52,SNPP,23.16967,77.82693,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN EAST RANGE,RAISEN EAST RANGE BLOCK,NAYAPURA BEAT,366
2026-02-08,13:59:52,SNPP,23.17019,77.8317,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,OBEDULLAHGANJ DIVISION,CHIKLOD RANGE,CHIKLOD RANGE BLOCK,MAHOLI BEAT,798
2026-02-08,13:59:52,SNPP,23.17019,77.8317,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN EAST RANGE,RAISEN EAST RANGE BLOCK,NAYAPURA BEAT,366
2026-02-08,13:59:52,SNPP,23.21156,79.42932,MADHYA PRADESH,DAMOH,SAGAR CIRCLE,DAMOH DIVISION,TARADEHI RANGE,TARADEHI RANGE BLOCK,BARMAN BEAT,227
2026-02-08,13:59:52,SNPP,23.21312,79.4287,MADHYA PRADESH,DAMOH,SAGAR CIRCLE,DAMOH DIVISION,TARADEHI RANGE,TARADEHI RANGE BLOCK,BARMAN BEAT,227
2026-02-08,13:59:52,SNPP,23.34459,77.59444,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34459,77.59444,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,993
2026-02-08,13:59:52,SNPP,23.34459,77.59531,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34459,77.59531,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,993
2026-02-08,13:59:52,SNPP,23.34508,77.59982,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.3451,77.59893,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34556,77.60433,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34562,77.60344,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34615,77.60798,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34994,77.60368,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.34999,77.6028,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.35531,77.61221,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.35531,77.61221,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,MUSHKABAD BEAT,13
2026-02-08,13:59:52,SNPP,23.35542,77.61131,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,GEEDGARH BEAT,992
2026-02-08,13:59:52,SNPP,23.35542,77.61131,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,MUSHKABAD BEAT,13
2026-02-08,13:59:52,SNPP,23.35649,77.62051,MADHYA PRADESH,RAISEN,BHOPAL CIRCLE,RAISEN DIVISION,RAISEN WEST RANGE,RAISEN WEST RANGE BLOCK,MUSHKABAD BEAT,13
2026-02-08,13:59:52,SNPP,23.53171,79.34706,MADHYA PRADESH,DAMOH,SAGAR CIRCLE,NORADEHI DIVISION,JHAPAN RANGE,JHAPAN RANGE BLOCK,LAKLAKA BEAT,135
2026-02-08,13:59:52,SNPP,23.59153,68.91227,GUJARAT,KACHCHH,KACHCHH CIRCLE,KACHCHH WEST FOREST DIVISION,DAYAPAR NORTH RANGE,DAYAPAR BLOCK,DAYAPAR BEAT,
2026-02-08,13:59:52,SNPP,23.95881,78.4496,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,NANAU BEAT,73
2026-02-08,13:59:52,SNPP,23.96115,78.44698,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,NANAU BEAT,73
2026-02-08,13:59:52,SNPP,23.96115,78.44698,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,PADRAI BEAT,72
2026-02-08,13:59:52,SNPP,23.96166,78.4521,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,JARUAKHEDA BEAT,68
2026-02-08,13:59:52,SNPP,23.96166,78.4521,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,NANAU BEAT,73
2026-02-08,13:59:52,SNPP,23.96166,78.4521,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,PADRAI BEAT,72
2026-02-08,13:59:52,SNPP,24.00012,78.45824,MADHYA PRADESH,SAGAR,SAGAR CIRCLE,NORTH SAGAR DIVISION,KHURAI RANGE,KHURAI RANGE BLOCK,GADHOLA JAGIR BEAT,41
2026-02-08,13:59:52,SNPP,24.004,79.92278,MADHYA PRADESH,PANNA,CHHATARPUR CIRCLE,SOUTH PANNA DIVISION,RAIPURA RANGE,RAIPURA RANGE BLOCK,GHUTEHI BEAT,1113
2026-02-08,13:59:52,SNPP,24.00563,79.92043,MADHYA PRADESH,PANNA,CHHATARPUR CIRCLE,SOUTH PANNA DIVISION,RAIPURA RANGE,RAIPURA RANGE BLOCK,GHUTEHI BEAT,1113
2026-02-08,13:59:52,SNPP,24.22347,80.33522,MADHYA PRADESH,PANNA,CHHATARPUR CIRCLE,SOUTH PANNA DIVISION,PAWAI RANGE,PAWAI RANGE BLOCK,SURRU BEAT,693
2026-02-08,13:59:52,SNPP,24.22347,80.33522,MADHYA PRADESH,PANNA,CHHATARPUR CIRCLE,SOUTH PANNA DIVISION,PAWAI RANGE,PAWAI RANGE BLOCK,SURRU BEAT,694
2026-02-08,13:59:52,SNPP,24.27925,77.27597,MADHYA PRADESH,GUNA,SHIVPURI CIRCLE,GUNA DIVISION,ARON RANGE,ARON RANGE BLOCK,KERGARH BEAT,171
2026-02-08,13:59:52,SNPP,24.3142,77.83829,MADHYA PRADESH,ASHOKNAGAR,SHIVPURI CIRCLE,ASHOK NAGAR DIVISION,MUNGAOLI RANGE,MUNGAOLI RANGE BLOCK,KONCHA BEAT,297
2026-02-08,13:59:52,SNPP,24.3142,77.83829,MADHYA PRADESH,ASHOKNAGAR,SHIVPURI CIRCLE,ASHOK NAGAR DIVISION,MUNGAOLI RANGE,MUNGAOLI RANGE BLOCK,KONCHA BEAT,298
2026-02-08,13:59:52,SNPP,24.3142,77.83829,MADHYA PRADESH,VIDISHA,SHIVPURI CIRCLE,ASHOK NAGAR DIVISION,MUNGAOLI RANGE,MUNGAOLI RANGE BLOCK,KONCHA BEAT,297
2026-02-08,13:59:52,SNPP,24.3142,77.83829,MADHYA PRADESH,ASHOKNAGAR,BHOPAL CIRCLE,VIDISHA DIVISION,SIRONJ RANGE,SIRONJ RANGE BLOCK,BAMORISHALA BEAT,544
2026-02-08,13:59:52,SNPP,24.3142,77.83829,MADHYA PRADESH,VIDISHA,BHOPAL CIRCLE,VIDISHA DIVISION,SIRONJ RANGE,SIRONJ RANGE BLOCK,BAMORISHALA BEAT,544
2026-02-08,13:59:52,SNPP,24.36826,80.64527,MADHYA PRADESH,SATNA,REWA CIRCLE,SATNA DIVISION,UCHEHARA RANGE,UCHEHARA RANGE BLOCK,PARASMANIYA BEAT,384
2026-02-08,13:59:52,SNPP,24.36826,80.64527,MADHYA PRADESH,SATNA,REWA CIRCLE,SATNA DIVISION,UCHEHARA RANGE,UCHEHARA RANGE BLOCK,SAKHOUHA BEAT,383
2026-02-08,13:59:52,SNPP,24.36826,80.64527,MADHYA PRADESH,SATNA,REWA CIRCLE,SATNA DIVISION,UCHEHARA RANGE,UCHEHARA RANGE BLOCK,SAKHOUHA BEAT,386
2026-02-08,13:59:52,SNPP,24.47702,79.60534,MADHYA PRADESH,CHHATARPUR,CHHATARPUR CIRCLE,CHHATARPUR DIVISION,BAJNA RANGE,BAJNA RANGE BLOCK,GIROULI BEAT,408
2026-02-08,13:59:52,SNPP,24.47735,79.60878,MADHYA PRADESH,CHHATARPUR,CHHATARPUR CIRCLE,CHHATARPUR DIVISION,BAJNA RANGE,BAJNA RANGE BLOCK,GIROULI BEAT,408
2026-02-08,13:59:52,SNPP,24.47735,79.60878,MADHYA PRADESH,CHHATARPUR,CHHATARPUR CIRCLE,CHHATARPUR DIVISION,BAJNA RANGE,BAJNA RANGE BLOCK,GIROULI BEAT,409
2026-02-08,13:59:52,SNPP,24.52027,79.94846,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1307
2026-02-08,13:59:52,SNPP,24.5206,79.9519,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1307
2026-02-08,13:59:52,SNPP,24.52093,79.95535,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1307
2026-02-08,13:59:52,SNPP,24.52093,79.95535,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1315
2026-02-08,13:59:52,SNPP,24.52543,79.94776,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1307
2026-02-08,13:59:52,SNPP,24.52576,79.95118,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1307
2026-02-08,13:59:52,SNPP,24.52576,79.95118,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1315
2026-02-08,13:59:52,SNPP,24.52609,79.95461,MADHYA PRADESH,PANNA,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,AMANGANG BUFFER RANGE,AMANGANG BUFFER RANGE BLOCK,MARAHA BEAT,1315
2026-02-08,13:59:52,SNPP,24.53455,79.82614,MADHYA PRADESH,CHHATARPUR,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,KISHANGARH RANGE,KISHANGARH RANGE BLOCK,BRIJPURA BEAT,505
2026-02-08,13:59:52,SNPP,24.53455,79.82614,MADHYA PRADESH,CHHATARPUR,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,KISHANGARH RANGE,KISHANGARH RANGE BLOCK,NAROLI BEAT,504
2026-02-08,13:59:52,SNPP,24.53661,79.82458,MADHYA PRADESH,CHHATARPUR,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,KISHANGARH RANGE,KISHANGARH RANGE BLOCK,BRIJPURA BEAT,505
2026-02-08,13:59:52,SNPP,24.53661,79.82458,MADHYA PRADESH,CHHATARPUR,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,KISHANGARH RANGE,KISHANGARH RANGE BLOCK,NAROLI BEAT,504
2026-02-08,13:59:52,SNPP,24.53957,76.17725,RAJASTHAN,JHALAWAR,CCF KOTA CIRCLE,JHALAWAR DIVISION,JHALAWAR RANGE,,,
2026-02-08,13:59:52,SNPP,24.53971,79.82573,MADHYA PRADESH,CHHATARPUR,PANNA TIGER RESERVE CIRCLE,PANNA TIGER RESERVE DIVISION,KISHANGARH RANGE,KISHANGARH RANGE BLOCK,BRIJPURA BEAT,505
2026-02-08,13:59:52,SNPP,24.54004,76.18119,RAJASTHAN,JHALAWAR,CCF KOTA CIRCLE,JHALAWAR DIVISION,JHALAWAR RANGE,,,
2026-02-08,13:59:52,SNPP,24.55954,79.62634,MADHYA PRADESH,CHHATARPUR,CHHATARPUR CIRCLE,CHHATARPUR DIVISION,BIJAWAR RANGE,BIJAWAR RANGE BLOCK,DHARAMPURA BEAT,424
2026-02-08,13:59:52,SNPP,24.55954,79.62634,MADHYA PRADESH,CHHATARPUR,CHHATARPUR CIRCLE,CHHATARPUR DIVISION,BIJAWAR RANGE,BIJAWAR RANGE BLOCK,HARPURA BEAT,425
2026-02-08,13:59:52,SNPP,25.76783,77.19491,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR EAST RANGE,PALPUR EAST RANGE BLOCK,BABANPURA BEAT,73
2026-02-08,13:59:52,SNPP,25.76783,77.19491,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR WEST RANGE,PALPUR WEST RANGE BLOCK,LADER NORTH BEAT,75
2026-02-08,13:59:52,SNPP,25.76783,77.19491,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR WEST RANGE,PALPUR WEST RANGE BLOCK,LADER SOUTH BEAT,133
2026-02-08,13:59:52,SNPP,25.76783,77.19491,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR WEST RANGE,PALPUR WEST RANGE BLOCK,LADER SOUTH BEAT,83
2026-02-08,13:59:52,SNPP,25.81494,77.21744,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR EAST RANGE,PALPUR EAST RANGE BLOCK,BASANTPURA SOUTH BEAT,54
2026-02-08,13:59:52,SNPP,25.81494,77.21744,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR EAST RANGE,PALPUR EAST RANGE BLOCK,BASANTPURA SOUTH BEAT,60
2026-02-08,13:59:52,SNPP,25.81544,77.22217,MADHYA PRADESH,SHEOPUR,KUNO VAN PRANI SHEOPUR CIRCLE,KUNO PALPUR VAN PRANI SHEOPUR DIVISION,PALPUR EAST RANGE,PALPUR EAST RANGE BLOCK,BASANTPURA SOUTH BEAT,54
